,location,title,company,salary,salrange,state,city
3854,"Chicago, IL 60603 (Loop area)","Director, Data Sciences",The Marketing Store,No Salary Listed,100000,IL,Chicago
3855,"Chicago, IL 60606 (Loop area)",Data Scientist (Architect Level),West Monroe Partners,No Salary Listed,100000,IL,Chicago
3856,"Chicago, IL",Fixed Income Municipal Research Analyst,Northern Trust Corp.,No Salary Listed,100000,IL,Chicago
3857,"Chicago, IL",Intern - NDW,Blue Cross Blue Shield Association,No Salary Listed,100000,IL,Chicago
3858,"Chicago, IL",Data Scientist - R&D (Senior/Manager),No Company Listed,No Salary Listed,100000,IL,Chicago
3859,"Chicago, IL",Senior Back-End Software Developer,IDEO,No Salary Listed,100000,IL,Chicago
3860,"Chicago, IL 60606 (Loop area)",Research Analyst - Domestic Healthcare Sector,William Blair & Company,No Salary Listed,100000,IL,Chicago
3861,"Chicago, IL 60602 (Loop area)",Senior Data Scientist - Finance and Analytics,Grubhub,No Salary Listed,100000,IL,Chicago
3862,"Chicago, IL 60606 (Loop area)",Research Analyst - Domestic Materials & Energy Sector,William Blair & Company,No Salary Listed,100000,IL,Chicago
3863,"Chicago, IL 60601 (Loop area)",Data Scientist / R Analytics | Fulltime,"Syntel, Inc.",No Salary Listed,100000,IL,Chicago
3864,"Chicago, IL",Technology Operations Lead - New Ventures,McKinsey & Company,No Salary Listed,100000,IL,Chicago
3865,"Chicago, IL 60606 (Loop area)",Data Analysis Manager,Crowe Horwath,No Salary Listed,100000,IL,Chicago
3866,"Chicago, IL",Senior Data Scientist,Verisk Insurance Solutions,No Salary Listed,100000,IL,Chicago
3867,"Deerfield, IL",Search Intelligence Manager (Data Scientist),Walgreens,No Salary Listed,100000,IL,Deerfield
3868,"Chicago, IL",Data Scientist -Fitness/Wellness Firm,No Company Listed,120000,100000,IL,Chicago
3869,"Chicago, IL 60601 (Loop area)",Manager - Cognitive Data Scientist Natural Language Processi...,KPMG,No Salary Listed,100000,IL,Chicago
3870,"Chicago, IL",CTO,Workbridge Associates,105000,100000,IL,Chicago
3871,"Chicago, IL",Artificial Intelligence Go to Market Senior Manager,Accenture,No Salary Listed,100000,IL,Chicago
3872,"Oak Park, IL 60302",Associate Director of Biostatistics,Personify,No Salary Listed,100000,IL,Oak Park
3873,"Chicago, IL",Health Analytics Strategy & Transformation Manager (MW),Accenture,No Salary Listed,100000,IL,Chicago
3874,"Lemont, IL",Electron and X-ray Microscopy Group Leader,Argonne National Laboratory,No Salary Listed,100000,IL,Lemont
3875,"Northbrook, IL",Senior Statistical Programming Manager,Astellas Pharmaceuticals,No Salary Listed,100000,IL,Northbrook
3876,"Chicago, IL",Lead Designer,No Company Listed,No Salary Listed,100000,IL,Chicago
3877,"Northbrook, IL",No Job Title Listed,No Company Listed,132500,100000,IL,Northbrook
3878,"Chicago, IL 60661 (Near West Side area)",Scrum Master,TransUnion,No Salary Listed,100000,IL,Chicago
3879,"Chicago, IL",Instructional Designer - McKinsey Academy,McKinsey & Company,No Salary Listed,100000,IL,Chicago
3880,"Chicago, IL",Lead Data Scientist,No Company Listed,No Salary Listed,100000,IL,Chicago
3881,"Chicago, IL",Strategy & Business Development Associate,No Company Listed,No Salary Listed,100000,IL,Chicago
3882,"Chicago, IL 60631 (Norwood Park area)",Construction Project Manager- Data Center/Mission Critical F...,HDR,No Salary Listed,100000,IL,Chicago
3883,"Arlington Heights, IL",MN AMS Small Cells - Arlington Heights Hardware 2017 Intern...,Nokia,No Salary Listed,100000,IL,Arlington Heights
3884,"Chicago, IL 60604 (Loop area)",Software Engineer,Motorola Solutions,No Salary Listed,100000,IL,Chicago
3885,"Chicago, IL","Capital One - Product Manager, Business Development & Retail...",No Company Listed,No Salary Listed,100000,IL,Chicago
3886,"Chicago, IL",Senior Software Engineer,No Company Listed,No Salary Listed,100000,IL,Chicago
3887,"Chicago, IL",Front End Engineer (Senior/Associate),No Company Listed,No Salary Listed,100000,IL,Chicago
3888,"Chicago, IL 60654 (Loop area)",UI / UX Designer,Tempus,No Salary Listed,100000,IL,Chicago
3889,"Chicago, IL 60606 (Loop area)",Program Business Manager,Nokia,No Salary Listed,100000,IL,Chicago
3890,"Rolling Meadows, IL",Capital One - Digital Product Manager - Case Management Team,No Company Listed,No Salary Listed,100000,IL,Rolling Meadows
3891,"Chicago, IL",Risk Analyst-Quantitative Researcher,"Open Systems Technologies, Inc.",No Salary Listed,100000,IL,Chicago
3892,"Chicago, IL 60654 (Loop area)",Senior UI / UX designer,Tempus,No Salary Listed,100000,IL,Chicago
3893,"Chicago, IL 60606 (Loop area)",Senior UI/UX Designer,Crowe Horwath,No Salary Listed,100000,IL,Chicago
3894,"Chicago, IL 60631 (Norwood Park area)","Principal, Education | Science | Tech",HDR,No Salary Listed,100000,IL,Chicago
3895,"Chicago, IL",Medical Director 38914BR,Aetna,No Salary Listed,100000,IL,Chicago
3896,"Chicago, IL",Sr. Solution Architect (Pre-Sales-Central Region-Mid West US...,No Company Listed,No Salary Listed,100000,IL,Chicago
3897,"Chicago, IL",Security Engineer,No Company Listed,No Salary Listed,100000,IL,Chicago
3898,"Chicago, IL",Sr Software Engineer I - Open Location Platform - Machine Le...,HERE,No Salary Listed,100000,IL,Chicago
3899,"Arlington Heights, IL",Mechanical Engineer Intern,Nokia,No Salary Listed,100000,IL,Arlington Heights
3900,"Chicago, IL 60603 (Loop area)","Junior Data Scientist (Python, Spark, SciKitLearn)",Workbridge Associates,100000,100000,IL,Chicago
3901,"Chicago, IL 60654 (Loop area)","Data Scientist (Python, Spark, AWS)",Workbridge Associates,110000,100000,IL,Chicago
3902,"Chicago, IL","Associate Director, Account Medical Advisor- (Chicago) Illin...",Boehringer Ingelheim,No Salary Listed,100000,IL,Chicago
3903,"Chicago, IL 60603 (Loop area)",Data Scientist,Workbridge Associates,No Salary Listed,100000,IL,Chicago
3904,"Chicago, IL",Lead Data Scientist - iam Bank,No Company Listed,No Salary Listed,100000,IL,Chicago
3905,"Chicago, IL",Senior Data Scientist,No Company Listed,No Salary Listed,100000,IL,Chicago
3906,"Chicago, IL 60603 (Loop area)",Data Scientist - Contract,Jobspring Partners,No Salary Listed,100000,IL,Chicago
3907,"Rosemont, IL",Data Scientist,No Company Listed,No Salary Listed,100000,IL,Rosemont
3908,"Chicago, IL",Data Scientist (Machine Learning),Workbridge Associates,130000,100000,IL,Chicago
3909,"Chicago, IL",Senior Data Scientist,Workbridge Associates,160000,100000,IL,Chicago
3910,"Chicago, IL 60290 (Loop area)",Principal / Senior Upstream Scientist - PNJ2015-013 -CHI,Patheon,No Salary Listed,100000,IL,Chicago
3911,"Chicago, IL","Predictive Modeling, Director",Analytic Recruiting,125000,100000,IL,Chicago
3912,"Chicago, IL 60607 (Near West Side area)",QA / Support Engineer,No Company Listed,No Salary Listed,100000,IL,Chicago
3913,"Chicago, IL",Quantitative Research Analyst,No Company Listed,No Salary Listed,100000,IL,Chicago
3914,"Chicago, IL 60654 (Loop area)",Software Engineer - Machine Learning,No Company Listed,No Salary Listed,100000,IL,Chicago
3915,"Chicago, IL",Rainmaker,No Company Listed,No Salary Listed,100000,IL,Chicago
3916,"Chicago, IL",Data Scientist - Natural Language Processing,No Company Listed,No Salary Listed,100000,IL,Chicago
3917,"Chicago, IL",Quantitative Analyst,No Company Listed,100000,100000,IL,Chicago
3918,"Chicago, IL 60603 (Loop area)",Senior UI Developer,Merkle Inc.,No Salary Listed,100000,IL,Chicago
3919,"Chicago, IL",Data Scientist,No Company Listed,No Salary Listed,100000,IL,Chicago
3920,"Chicago, IL","Director, Data Science & Data Engineering",The University of Chicago Medicine,No Salary Listed,100000,IL,Chicago
3921,"Chicago, IL",Data Science Architect,No Company Listed,No Salary Listed,100000,IL,Chicago
3922,"Chicago, IL 60603 (Loop area)",Software Scientist (Contract),Jobspring Partners,No Salary Listed,100000,IL,Chicago
3923,"Chicago, IL",Lead Data Scientist (NLP),Workbridge Associates,135000,100000,IL,Chicago
3924,"Chicago, IL",BI Developer,No Company Listed,100000,100000,IL,Chicago
3925,"Chicago, IL 60603 (Loop area)",Principal Software Developer (Hadoop),Jobspring Partners,No Salary Listed,100000,IL,Chicago
3926,"Chicago, IL 60603 (Loop area)",Lead Java Computer Scientist,Workbridge Associates,No Salary Listed,100000,IL,Chicago
3927,"Chicago, IL",Manager-Quantitative Analyst,No Company Listed,120000,100000,IL,Chicago
3928,"Chicago, IL",No Job Title Listed,No Company Listed,No Salary Listed,100000,IL,Chicago
3929,"Oak Brook, IL",Medical Directors,No Company Listed,No Salary Listed,100000,IL,Oak Brook
3930,"San Francisco, CA 94103 (South Of Market area)",Data Scientist- Financial Technology,Uber,No Salary Listed,100000,CA,San Francisco
3931,"San Francisco, CA 94107 (South Of Market area)","Data Scientist, Marketing Analytics",Ubisoft,No Salary Listed,100000,CA,San Francisco
3932,"San Francisco, CA 94108 (Financial District area)",Data Scientist,No Company Listed,No Salary Listed,100000,CA,San Francisco
3933,"San Francisco, CA 94103 (South Of Market area)","Data Scientist, ATG Finance",Uber,No Salary Listed,100000,CA,San Francisco
3934,"San Francisco, CA 94105 (Financial District area)",Data scientist - Uber Freight,Uber,No Salary Listed,100000,CA,San Francisco
3935,"San Francisco, CA",Data Scientist (Machine Learning),No Company Listed,No Salary Listed,100000,CA,San Francisco
3936,"San Francisco, CA 94103 (South Of Market area)",Senior Data Scientist,OpenTable,No Salary Listed,100000,CA,San Francisco
3937,"San Francisco, CA",Data Scientist,Thumbtack,No Salary Listed,100000,CA,San Francisco
3938,"San Francisco, CA 94104 (Financial District area)",Data Scientist,Supercell,No Salary Listed,100000,CA,San Francisco
3939,"San Francisco, CA 94105 (Financial District area)",Accenture Analytics-Data Science Consultant,Accenture,No Salary Listed,100000,CA,San Francisco
3940,"Foster City, CA",Data Scientist,Activision,No Salary Listed,100000,CA,Foster City
3941,"Redwood City, CA",Data Scientist,Shutterfly,No Salary Listed,100000,CA,Redwood City
3942,"San Francisco, CA 94104 (Financial District area)",Data Scientist,thredUP Inc,No Salary Listed,100000,CA,San Francisco
3943,"Redwood City, CA 94065",Machine Learning Scientist,Electronic Arts,No Salary Listed,100000,CA,Redwood City
3944,"South San Francisco, CA",Statistical Programmer Analyst,Genentech,No Salary Listed,100000,CA,South San Francisco
3945,"South San Francisco, CA",Senior Safety Data Analyst,Genentech,No Salary Listed,100000,CA,South San Francisco
3946,"San Francisco, CA",Data Engineer,Prosper,No Salary Listed,100000,CA,San Francisco
3947,"San Francisco, CA",Data Scientist,Wish,No Salary Listed,100000,CA,San Francisco
3948,"San Francisco, CA",Machine Learning Research Scientist,No Company Listed,No Salary Listed,100000,CA,San Francisco
3949,"South San Francisco, CA 94080",Data Scientist,Counsyl,No Salary Listed,100000,CA,South San Francisco
3950,"San Francisco, CA 94107 (South Of Market area)",Data Scientist,Eventbrite,No Salary Listed,100000,CA,San Francisco
3951,"Redwood City, CA 94065",Data Scientist,Electronic Arts,No Salary Listed,100000,CA,Redwood City
3952,"San Bruno, CA 94066",Modeling Analyst / Data Scientist,No Company Listed,No Salary Listed,100000,CA,San Bruno
3953,"San Francisco, CA",Machine Learning Engineer,Planet,No Salary Listed,100000,CA,San Francisco
3954,"San Francisco, CA 94103 (South Of Market area)",Data Scientist,Square,No Salary Listed,100000,CA,San Francisco
3955,"San Francisco, CA",Data Scientist,GitHub,No Salary Listed,100000,CA,San Francisco
3956,"San Mateo, CA",Data Scientist,Ten-X,No Salary Listed,100000,CA,San Mateo
3957,"San Francisco, CA",Data Analyst,Twitch,No Salary Listed,100000,CA,San Francisco
3958,"San Francisco, CA 94105 (Financial District area)",Artificial Intelligence Principal Research Scientist,Accenture,No Salary Listed,100000,CA,San Francisco
3959,"San Francisco, CA",Data Architect,Telmate,No Salary Listed,100000,CA,San Francisco
3960,"San Francisco, CA 94103 (South Of Market area)","Project Manager, Data",Square,No Salary Listed,100000,CA,San Francisco
3961,"San Francisco, CA 94102 (Downtown area)",Data Scientist (User Data),Thomson Reuters,No Salary Listed,100000,CA,San Francisco
3962,"Oakland, CA",Senior Data Scientist,No Company Listed,No Salary Listed,100000,CA,Oakland
3963,"San Francisco, CA",Cyber Sec Research Scientist 2- Red Team Researcher/Scientis...,Wells Fargo,No Salary Listed,100000,CA,San Francisco
3964,"San Francisco, CA 94126 (Financial District area)","Data Scientist, Analytics",No Company Listed,No Salary Listed,100000,CA,San Francisco
3965,"San Francisco, CA",Senior Data Science Instructor,No Company Listed,No Salary Listed,100000,CA,San Francisco
3966,"San Francisco, CA",Evangelist - Data Science,Kaplan,No Salary Listed,100000,CA,San Francisco
3967,"San Francisco, CA",Quantitative Researcher: Field Data Quality,The Climate Corporation,No Salary Listed,100000,CA,San Francisco
3968,"Redwood City, CA 94063",Sr. Data Scientist,YuMe,No Salary Listed,100000,CA,Redwood City
3969,"San Francisco, CA 94107 (South Of Market area)",Manager of Data Science,No Company Listed,No Salary Listed,100000,CA,San Francisco
3970,"San Francisco, CA 94103 (South Of Market area)",Data Scientist: Mapping Technologies,Uber,No Salary Listed,100000,CA,San Francisco
3971,"San Francisco, CA 94103 (South Of Market area)",Policy Data Scientist,Uber,No Salary Listed,100000,CA,San Francisco
3972,"San Francisco, CA 94107 (South Of Market area)",Data Analyst Intern,No Company Listed,No Salary Listed,100000,CA,San Francisco
3973,"South San Francisco, CA",Senior Scientist I Biostatistics,AbbVie,No Salary Listed,100000,CA,South San Francisco
3974,"San Francisco, CA","Data Visualization Engineer, Visualization and Enablement (V...",Salesforce,No Salary Listed,100000,CA,San Francisco
3975,"San Francisco, CA",Research Data Analyst,University of California San Francisco,No Salary Listed,100000,CA,San Francisco
3976,"San Francisco, CA","Data Scientist, Payments",Rocket Lawyer,No Salary Listed,100000,CA,San Francisco
3977,"San Mateo, CA",Data Engineer,Fanatics Inc.,No Salary Listed,100000,CA,San Mateo
3978,"San Francisco, CA",Lead Data Scientist - Telecom,Nielsen,No Salary Listed,100000,CA,San Francisco
3979,"South San Francisco, CA 94080",Bioinformatics Scientist,Counsyl,No Salary Listed,100000,CA,South San Francisco
3980,"Redwood City, CA","Senior Analyst / Manager of Data Science, Fraud Analytics",Oportun,No Salary Listed,100000,CA,Redwood City
3981,"San Francisco, CA 94105 (Financial District area)",Artificial Intelligence Distinguished Research Scientist,Accenture,No Salary Listed,100000,CA,San Francisco
3982,"San Mateo, CA",Associate Data Scientist,No Company Listed,130000,100000,CA,San Mateo
3983,"San Francisco, CA 94105 (Financial District area)",Data Scientist,Yelp,No Salary Listed,100000,CA,San Francisco
3984,"San Francisco, CA",Data Scientist,AgilOne,No Salary Listed,100000,CA,San Francisco
3985,"San Francisco, CA 94105 (Financial District area)",Senior Survey Scientist,Uber,No Salary Listed,100000,CA,San Francisco
3986,"South San Francisco, CA 94080",Senior Associate Scientist - Immuno- Oncology Research,Amgen,No Salary Listed,100000,CA,South San Francisco
3987,"San Francisco, CA 94103 (South Of Market area)",Head of Behavioral Analytics,Atlassian,No Salary Listed,100000,CA,San Francisco
3988,"South San Francisco, CA",Senior Scientist I Bioinformatics,AbbVie,No Salary Listed,100000,CA,South San Francisco
3989,"San Francisco, CA",Data Scientist (All Levels),Lyft Corporate,No Salary Listed,100000,CA,San Francisco
3990,"San Francisco, CA","Manager, Machine Learning Modeler / Data Scientist",ZestFinance,No Salary Listed,100000,CA,San Francisco
3991,"San Francisco, CA 94103 (South Of Market area)","SENIOR MANAGER, SAFETY DATA SCIENCE",Uber,No Salary Listed,100000,CA,San Francisco
3992,"San Francisco, CA",Senior Algorithm / Machine Learning Engineer,Jawbone,No Salary Listed,100000,CA,San Francisco
3993,"San Francisco, CA 94103 (South Of Market area)",Machine Learning Software Engineer,AdRoll,No Salary Listed,100000,CA,San Francisco
3994,"San Francisco, CA 94104 (Financial District area)","Senior Data Scientist, Product",KIXEYE,No Salary Listed,100000,CA,San Francisco
3995,"San Carlos, CA",Growth Data Scientist,Upstart,No Salary Listed,100000,CA,San Carlos
3996,"San Francisco, CA",Save lives building data science infrastructure,No Company Listed,No Salary Listed,100000,CA,San Francisco
3997,"Oakland, CA",Statistical Forecast Analyst - Supply Chain,Nestle USA,No Salary Listed,100000,CA,Oakland
3998,"South San Francisco, CA",Senior Safety Scientist,Genentech,No Salary Listed,100000,CA,South San Francisco
3999,"San Francisco, CA 94107 (South Of Market area)",Senior Quantitative Analyst,Squaretrade,No Salary Listed,100000,CA,San Francisco
